basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
116,0.04506318375815828,0.018520858135670223,-2.0692600711191473,0.7736255047074738,0.010066619413899839,1488,118.8897125318348,-2318.412093858637,1e-06
117,0.020092519903896662,0.011005902640106058,0.14613795220794923,0.8486267924614741,0.0066154911757190385,1920,23.786801742672615,99.99999999999999,1e-06
118,0.06528192738712313,0.02159148688809307,0.3822086061810871,0.6204971505838097,-0.0024891071279496686,1632,-58.59901587286356,-1488.9125279391758,1e-06
119,0.02219085968785025,0.013279262698100258,0.7508547551524171,0.8762287171770792,0.001241176852490753,1200,6.8433853817689965,-1811.076989522837,1e-06
120,0.047477442035735146,0.018284006354709465,0.8353199447844386,0.9212472021259654,-0.0019723345305667156,864,-40.79358537782417,-267.36711493304483,1e-06
121,0.05235446734864446,0.022816457259579606,-0.6128187392057649,0.3060556628381083,-0.00014151271177633177,1680,22.288920928265252,-905.0810897945682,1e-06
122,0.019260660666545557,0.012106796696983103,0.31315185139879864,0.6977434690109355,0.0024564957570057744,1872,-0.11549989444709009,-1179.9776664855865,1e-06
123,0.08582345708668696,0.027954819346889807,0.8204583805830721,0.9154857595625784,-0.009795975186709183,1584,-34.7495918241843,-287.92035923660535,1e-06
124,0.011691579010382569,0.007974501382300837,0.828210253599656,0.9374298280932041,-0.005537249699786857,1296,-13.308396634396301,-2049.8471148366802,1e-06
125,0.09096437709325032,0.04223065436611163,0.8540873561053217,0.9326483331450737,-0.01532016566085976,1488,-16.043453466403637,-2.4509899467873173,1e-06
126,0.035206440264987426,0.013085407953066662,0.15477173894804086,0.40507456003148185,-0.0033592396277352444,1872,-78.26401781767439,,1e-06
127,0.05714269836499222,0.014839508262843993,-2.339259157504759,0.5120612006399708,0.012007697836338593,1920,181.90983778799995,,1e-06
128,0.03733542118219746,0.015540269522171002,0.7268406989905334,0.8565308168077781,0.004698477589408867,1920,-28.595772132575004,-3486.903077098949,1e-06
129,0.21536957636667123,0.028535462174604773,0.03686129345934985,0.1961439814602148,-0.008543341033736917,1872,-71.57793862221531,0.5927418614025318,1e-06
130,0.015182060680736643,0.008668013322070086,0.8390753229117374,0.9282947655561934,0.003291089059105919,1920,-0.7775086795277647,-289.65809406679784,1e-06
131,0.019219847589414717,0.011366727609492954,0.5148584270155627,0.857856608203916,0.0008657732919042853,1920,48.21707761990172,-844.797993774329,1e-06
132,0.027901506999801692,0.01765695990009893,0.837583005302917,0.9605209436811467,-0.016444128725803846,1536,-14.42351989545866,-114.70194567229797,1e-06
133,0.09669381746963235,0.04835666651294256,0.7890516104144856,0.8936922758984894,0.004147094457099835,1920,-22.29725334574817,-49.2773894012089,1e-06
134,0.07029489855925852,0.04076212498004592,0.9052944358292759,0.9517216516998303,-0.001688597992151266,1680,-5.630815688030853,-38.16885098572641,1e-06
135,0.00509249640437424,0.0040786987551011105,-105.06549361699336,0.09195051202768793,-0.00199124030482191,1920,833.8393678900859,,1e-06
136,0.3984855254663015,0.13738326720679955,0.4399949859682679,0.6954605977137978,-0.07744384565254829,1920,-53.93129852561728,-20.437073488232116,1e-06
137,0.05961073323726441,0.022736999077217965,0.19228231125437267,0.4526855763078367,-0.007377308179275133,1920,-59.51898773004724,37.52021462802974,1e-06
138,0.011596218032089338,0.007423538826144606,-0.12632661723013539,0.5990169189782252,0.0011449247278371196,1296,-20.636858702180767,97.37818676281721,1e-06
139,0.4626439064998397,0.10009285410462719,0.013565911289703414,0.2161175089656097,-0.07838182947527768,1776,-88.36225148901563,-141.1725700331361,1e-06
140,0.09711624407961726,0.028807001162325225,0.6786137853252315,0.9303078195455341,0.010158595344910282,1920,47.68106126741267,-1619.9561645647898,1e-06
141,0.057556062417625765,0.03783339066874413,0.7134858577453627,0.8845923366898549,-0.008648882203158879,1680,15.84484966033542,3.862613289914705,1e-06
