basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
164,0.021144370417476088,0.014483854710191339,0.9071209697187276,0.9532442801154642,0.0027259539674978233,1392,-1.6555112726426247,-577.2675430190643,1e-06
165,0.010905356375564767,0.0070006032082151,-206.1517051484584,-0.23893236395864062,-0.0014417913810447131,864,1034.114140089154,,1e-06
166,0.1007159026554789,0.0338132342009582,0.622233721087671,0.7973315220442397,0.0016307480573838498,1920,-16.89671456771247,-1724.0175477725961,1e-06
167,0.08535662957607044,0.042926321208748654,0.8570572641697635,0.9304279177521365,-0.007408976282264727,1920,1.4643825982243606,-174.7090165148842,1e-06
168,0.02382666103115696,0.015561939944994723,0.9075754325228403,0.9698648097218696,-0.012338125584229158,1872,-12.19901790328787,-1184.8756820412734,1e-06
169,0.07434129163707752,0.025934986947588726,0.3446543242815754,0.5949838280423605,-0.008779709369763269,1728,-39.91579807572332,100.0,1e-06
170,0.004984936369595694,0.004067127824982997,-2.1768162296109574,0.47103167906452764,0.0029672840740853227,1920,12.011350967888337,,1e-06
171,0.011047713260132664,0.007967628662784894,0.9470110156261009,0.9766156575847663,-0.0020830604931688867,1920,0.5910454161397667,-1696.2689263803393,1e-06
172,0.016205057790544687,0.01141499843603621,0.9645361446646745,0.9862902931685588,-0.00780184658166642,1440,1.7212403876717652,-1593.0972347125066,1e-06
173,0.22260972547529642,0.050646517060037394,0.3839496076696003,0.6215238049055297,-0.013005603455045882,1920,-42.54807607972762,-102.35643833329027,1e-06
174,0.5772893436181485,0.0989364134266746,0.31314923349674595,0.8176447276248711,-0.07350898396372164,1920,-79.827574888459,-11.830018021125719,1e-06
175,0.014756147751021962,0.00907899433068891,0.8656499763815622,0.9359653168491404,0.0034176764519450306,1488,-11.226400660654908,6.720354174146883,1e-06
176,0.12790773363932312,0.03227048021532634,0.1398183701396718,0.4324128156301196,-0.018325242136779708,1920,-83.35855481022716,-453.5790155740739,1e-06
177,0.026827873937185814,0.013716873628107995,0.6447712606811742,0.9291883294311997,0.009215131773245996,1488,63.44176470791556,-339.59321141561645,1e-06
178,0.03875378730068725,0.022438130183264803,0.3436674901666418,0.7136945855859854,0.005976334841062243,1872,3.5571534636474778,-2131.552644015916,1e-06
179,0.04266284851101143,0.021263375393916956,0.759816034370546,0.879605607831425,0.003386618431735163,1440,-8.199989428093174,-441.1176102818032,1e-06
180,0.0448323626848057,0.02057242626727327,0.831467590728095,0.916996494975093,0.004187000814793054,1632,-7.192786594321518,-19.242839464847393,1e-06
181,0.05636210121062026,0.022000319465298963,0.6377341739547708,0.8040974617557636,-0.006564677764463914,1776,-31.62972586103327,-441.92908972898925,1e-06
182,0.010605530518884283,0.008640117724098673,0.5175202869042559,0.9004381797960789,-0.00803173366421106,1536,-39.03221915414544,-2573.465064928025,1e-06
183,0.029064119511343182,0.013915209885938869,0.856349495650472,0.9394702447497255,0.0028083244508403976,1920,7.992312977425554,-1843.8180249088748,1e-06
184,0.023173189676664197,0.011993833782617003,0.43110803275660814,0.7238347681617153,0.0041243865484527,1920,-12.776927764101252,-356.64483044565634,1e-06
185,0.028498497550762805,0.01551411530187276,0.1772502466187409,0.7678972142238953,0.007355377533046218,1920,40.84579180970546,-982.3768960003823,1e-06
186,0.025350928768962094,0.010398644608600686,0.842623869363106,0.9464843339460057,-0.007795921639384081,1680,-36.102080000429424,-2762.1029346663677,1e-06
